,county,date,Latitude,Longitude,death_count,death_hthou,population
14449,"Tampa, FL",2020,27.954101000000005,-82.52583418333333,6,2.1396171511710835,2804240.0
14450,"Taneytown, MD",2012,39.66405,-77.1726479,1,150.19525382997898,6658.0
14451,"Tangipahoa, LA",2012,30.874774900000002,-90.5120284,1,1184.834123222749,844.0
14452,"Taos, MO",2009,38.5187484,-92.050224,1,874.1258741258741,1144.0
14453,"Taos, NM",2015,36.3813857,-105.57887209999998,1,73.6865374696043,13571.0
14454,"Tarboro, NC",2013,35.887946299999996,-77.5393441,1,77.4233508826262,12916.0
14455,"Tarboro, NC",2015,35.9169247,-77.5471212,1,77.4233508826262,12916.0
14456,"Tarboro, NC",2018,35.926757,-77.5720048,1,77.4233508826262,12916.0
14457,"Tarpon Springs, FL",2000,28.1392591,-82.7487267,1,39.47732027949943,25331.0
14458,"Tarpon Springs, FL",2005,28.161500699999998,-82.6974156,1,39.47732027949943,25331.0
14459,"Tarpon Springs, FL",2017,28.146232399999995,-82.7546597,1,39.47732027949943,25331.0
14460,"Tarpon Springs, FL",2018,28.150307399999996,-82.7678539,1,39.47732027949943,25331.0
14461,"Tarrant, AL",2011,33.5855602,-86.77088640000001,1,161.26431220770843,6201.0
14462,"Tarrant, AL",2014,33.570324299999996,-86.7828505,1,161.26431220770843,6201.0
14463,"Tarrant, AL",2019,33.567741,-86.78375890000001,1,161.26431220770843,6201.0
14464,"Taunton, MA",2012,41.8994946,-71.101669,1,17.501181329739758,57139.0
14465,"Taunton, MA",2016,41.86747929999999,-71.0508034,1,17.501181329739758,57139.0
14466,"Taylor, MI",2010,42.248504499999996,-83.3029241,1,16.31960310725243,61276.0
14467,"Taylor, MI",2012,42.239277,-83.3080162,1,16.31960310725243,61276.0
14468,"Taylor, TX",2011,30.560319399999997,-97.4548052,1,61.96554715578139,16138.0
14469,"Taylor, TX",2019,30.5695826,-97.4107593,1,61.96554715578139,16138.0
14470,"Taylors, SC",2009,34.9195595,-82.3073928,1,43.63192111348663,22919.0
14471,"Taylors, SC",2010,34.9071547,-82.29056820000001,1,43.63192111348663,22919.0
14472,"Taylors, SC",2011,34.914516600000006,-82.3191472,1,43.63192111348663,22919.0
14473,"Taylors, SC",2015,34.906677,-82.31683100000001,2,87.26384222697325,22919.0
14474,"Taylors, SC",2016,34.9073786,-82.32910150000001,1,43.63192111348663,22919.0
14475,"Taylorsville, IN",2005,39.293029700000005,-85.944459,1,956.9377990430622,1045.0
14476,"Taylorsville, KY",2005,38.0893852,-85.2522337,1,798.7220447284345,1252.0
14477,"Taylorsville, UT",2007,40.657796450000006,-111.94007614999998,2,33.3377783704494,59992.0
14478,"Taylorsville, UT",2012,40.647564100000004,-111.9393196,1,16.6688891852247,59992.0
14479,"Taylorsville, UT",2018,40.6385766,-111.9864784,1,16.6688891852247,59992.0
14480,"Taylorsville, UT",2020,40.63857539999999,-111.9673588,1,16.6688891852247,59992.0
14481,"Taylorville, IL",2018,39.555281,-89.294639,1,76.8403258029814,13014.0
14482,"Tazewell, TN",2011,36.470149400000004,-83.60889300000001,1,439.9472063352398,2273.0
14483,"Tazewell, TN",2019,36.4196089,-83.533775,1,439.9472063352398,2273.0
14484,"Tchula, MS",2014,33.1111145,-90.2746877,2,1012.1457489878543,1976.0
14485,"Tecumseh, OK",2018,35.260805,-97.106759,1,151.3317191283293,6608.0
14486,"Tehachapi, CA",2015,35.1274546,-118.41424440000002,1,69.00835001035125,14491.0
14487,"Tell City, IN",2010,37.939182,-86.7616979,1,103.43400910219279,9668.0
14488,"Temecula, CA",2006,33.5038282,-117.14310420000001,1,8.746840203976314,114327.0
14489,"Temecula, CA",2007,33.4990739,-117.1507895,1,8.746840203976314,114327.0
14490,"Temecula, CA",2008,33.4935446,-117.14896259999999,1,8.746840203976314,114327.0
14491,"Temecula, CA",2009,33.5084676,-117.0184301,1,8.746840203976314,114327.0
14492,"Temecula, CA",2013,33.530874,-117.14545120000001,1,8.746840203976314,114327.0
14493,"Temecula, CA",2016,33.50495213333334,-117.13119563333333,3,26.24052061192894,114327.0
14494,"Temecula, CA",2019,33.524569199999995,-117.1546001,1,8.746840203976314,114327.0
14495,"Tempe, AZ",2000,33.409187149999994,-111.9397966,2,10.808590667862816,185038.0
14496,"Tempe, AZ",2002,33.3773276,-111.9086062,1,5.404295333931408,185038.0
14497,"Tempe, AZ",2005,33.36599065,-111.9378706,2,10.808590667862816,185038.0
14498,"Tempe, AZ",2013,33.409918649999994,-111.91698069999998,2,10.808590667862816,185038.0
14499,"Tempe, AZ",2014,33.41707835,-111.94386209999999,2,10.808590667862816,185038.0
14500,"Tempe, AZ",2015,33.411015750000004,-111.94188274999999,2,10.808590667862816,185038.0
14501,"Tempe, AZ",2016,33.38874683333333,-111.94059093333334,3,16.212886001794224,185038.0
14502,"Tempe, AZ",2017,33.3929464,-111.9263197,1,5.404295333931408,185038.0
14503,"Tempe, AZ",2018,33.40741336666667,-111.94804083333334,3,16.212886001794224,185038.0
14504,"Tempe, AZ",2019,33.40920165,-111.95199729999999,2,10.808590667862816,185038.0
14505,"Temple City, CA",2007,34.1036744,-118.07362109999998,1,27.497456485275112,36367.0
14506,"Temple City, CA",2012,34.0983569,-118.0436199,1,27.497456485275112,36367.0
14507,"Temple City, CA",2014,34.091604499999995,-118.0428075,1,27.497456485275112,36367.0
14508,"Temple City, CA",2017,34.1030474,-118.0758157,1,27.497456485275112,36367.0
14509,"Temple Hills, MD",2000,38.8343174,-76.96105809999999,1,120.80212611741966,8278.0
14510,"Temple Hills, MD",2005,38.8080471,-76.95559920000001,1,120.80212611741966,8278.0
14511,"Temple Hills, MD",2014,38.829018,-76.927493,1,120.80212611741966,8278.0
14512,"Temple Hills, MD",2018,38.804204799999994,-76.94917149999999,1,120.80212611741966,8278.0
14513,"Temple Terrace, FL",2020,28.050456300000004,-82.3940768,1,37.75151949865982,26489.0
14514,"Temple, GA",2016,33.788841999999995,-84.991155,2,451.2635379061372,4432.0
14515,"Temple, GA",2018,33.7153981,-85.0089188,1,225.6317689530686,4432.0
14516,"Temple, OK",2008,34.2688974,-98.2439613,1,1069.51871657754,935.0
14517,"Temple, TX",2005,31.092742699999995,-97.3470282,1,9.815854568298715,101876.0
14518,"Temple, TX",2008,31.002388699999997,-97.31077890000002,1,9.815854568298715,101876.0
14519,"Temple, TX",2011,31.09270375,-97.35196515000001,2,19.63170913659743,101876.0
14520,"Temple, TX",2012,31.077644199999998,-97.3639788,1,9.815854568298715,101876.0
14521,"Temple, TX",2013,31.223222999999997,-97.472557,1,9.815854568298715,101876.0
14522,"Temple, TX",2016,31.093324199999998,-97.3567946,1,9.815854568298715,101876.0
14523,"Temple, TX",2017,31.0854421,-97.35740525,2,19.63170913659743,101876.0
14524,"Temple, TX",2018,31.104758899999997,-97.34775096666668,3,29.447563704896147,101876.0
14525,"Temple, TX",2019,31.059947499999996,-97.3385752,1,9.815854568298715,101876.0
14526,"Templeton, CA",2003,35.5508769,-120.7024325,1,125.17211165352359,7989.0
14527,"Tenaha, TX",2015,31.9585144,-94.1773546,1,863.5578583765111,1158.0
14528,"Tennille, GA",2001,32.779187199999996,-82.9272662,1,522.1932114882507,1915.0
14529,"Terra Bella, CA",2002,35.967157799999995,-119.03595209999999,1,321.54340836012864,3110.0
14530,"Terre Haute, IN",2000,39.4667034,-87.4139092,1,10.784926986044304,92722.0
14531,"Terre Haute, IN",2009,39.4410267,-87.404248,1,10.784926986044304,92722.0
14532,"Terre Haute, IN",2011,39.488203799999994,-87.40614129999999,1,10.784926986044304,92722.0
14533,"Terre Haute, IN",2015,39.4629327,-87.3788314,1,10.784926986044304,92722.0
14534,"Terre Haute, IN",2018,37.23131326666667,-97.32324523333334,3,32.35478095813291,92722.0
14535,"Terre Haute, IN",2020,39.3938675,-87.3977787,1,10.784926986044304,92722.0
14536,"Terrell, TX",2011,32.741226899999994,-96.3614757,1,59.76214665630789,16733.0
14537,"Terrell, TX",2015,32.7392559,-96.29141700000001,1,59.76214665630789,16733.0
14538,"Terrell, TX",2016,32.7025502,-96.283827,1,59.76214665630789,16733.0
14539,"Terrell, TX",2017,32.7394071,-96.35610870000001,1,59.76214665630789,16733.0
14540,"Terryville, NY",2012,40.9248971,-73.0472186,1,80.78196946441554,12379.0
14541,"Texarkana, AR",2005,33.3743142,-93.9976701,1,33.04801877127466,30259.0
14542,"Texarkana, AR",2010,33.424426399999994,-94.0202112,1,33.04801877127466,30259.0
14543,"Texarkana, TX",2007,33.420862,-94.0431676,1,12.477384740158463,80145.0
14544,"Texarkana, TX",2008,33.4013263,-94.079567,1,12.477384740158463,80145.0
14545,"Texarkana, TX",2012,33.359339899999995,-94.09066800000001,1,12.477384740158463,80145.0
14546,"Texarkana, TX",2014,33.3999048,-94.07363509999999,1,12.477384740158463,80145.0
14547,"Texarkana, TX",2016,33.4484166,-94.0792565,1,12.477384740158463,80145.0
14548,"Texarkana, TX",2018,33.4553722,-94.0855725,1,12.477384740158463,80145.0
14549,"Texas City, TX",2001,29.3839542,-94.9166352,1,8.730117158172263,114546.0
14550,"Texas City, TX",2008,29.3986315,-95.0028484,1,8.730117158172263,114546.0
14551,"Texas City, TX",2014,29.3791256,-94.9809581,1,8.730117158172263,114546.0
14552,"The Colony, TX",2017,33.1005523,-96.872022,1,23.407691767514805,42721.0
14553,"The Dalles, OR",2012,45.6230763,-121.2133723,1,49.27807618390578,20293.0
14554,"The Dalles, OR",2013,45.599689,-121.168233,1,49.27807618390578,20293.0
14555,"The Dalles, OR",2019,45.595205299999996,-121.1614007,1,49.27807618390578,20293.0
14556,"The Pinery, CO",2003,39.4351403,-104.76033309999998,1,85.32423208191126,11720.0
14557,"The Village, OK",2020,35.5640617,-97.5469175,1,106.30381630700542,9407.0
14558,"The Villages, FL",2020,28.9816662,-82.0095684,1,13.401592109142566,74618.0
14559,"The Woodlands, TX",2013,30.1235114,-95.45766479999999,1,9.123421648054887,109608.0
14560,"The Woodlands, TX",2020,30.130752299999997,-95.4696511,1,9.123421648054887,109608.0
14561,"Theodore, AL",2003,30.57798055,-88.20958125000001,2,305.9975520195838,6536.0
14562,"Theodore, AL",2007,30.547694099999998,-88.1752796,1,152.9987760097919,6536.0
14563,"Theodore, AL",2020,30.5593185,-88.1930948,1,152.9987760097919,6536.0
14564,"Thermal, CA",2004,33.5399951,-116.11291000000001,1,461.6805170821791,2166.0
14565,"Thermal, CA",2007,33.5912841,-116.11242720000001,1,461.6805170821791,2166.0
14566,"Thibodaux, LA",2019,29.797442800000002,-90.82423270000001,1,67.9671039217019,14713.0
14567,"Thomas, WV",2010,39.166095899999995,-79.5142472,1,1798.5611510791368,556.0
14568,"Thomaston, GA",2006,32.9266738,-84.3339933,1,72.65329845975008,13764.0
14569,"Thomasville, GA",2009,30.8471324,-83.9670626,2,82.40286761979317,24271.0
14570,"Thomasville, GA",2017,30.8587895,-83.97706299999999,2,82.40286761979317,24271.0
14571,"Thomasville, NC",2012,35.8423654,-80.095049,1,37.572797294758594,26615.0
14572,"Thomasville, NC",2014,35.920629999999996,-80.07902,1,37.572797294758594,26615.0
14573,"Thomasville, NC",2015,35.876963700000005,-80.0446478,1,37.572797294758594,26615.0
14574,"Thomasville, NC",2018,35.9077496,-80.07565340000001,1,37.572797294758594,26615.0
14575,"Thompson's Station, TN",2000,35.8467391,-87.0081412,1,176.61603673613564,5662.0
14576,"Thomson, GA",2012,33.4337979,-82.436388,1,120.35142616440005,8309.0
14577,"Thomson, GA",2018,33.4904552,-82.4959762,1,120.35142616440005,8309.0
14578,"Thonotosassa, FL",2015,28.0721271,-82.2854562,1,72.76431637924762,13743.0
14579,"Thornton, AR",2006,33.755498100000004,-92.4507881,1,2570.6940874035986,389.0
14580,"Thornton, CO",2003,39.89195135,-104.95409484999999,2,14.600884813619706,136978.0
14581,"Thornton, CO",2004,39.8583618,-104.99827520000001,1,7.300442406809853,136978.0
14582,"Thornton, CO",2005,39.860985649999996,-104.95572865,2,14.600884813619706,136978.0
14583,"Thornton, CO",2010,39.907658000000005,-104.94907099999999,1,7.300442406809853,136978.0
14584,"Thornton, CO",2013,39.9251907,-104.9273273,2,14.600884813619706,136978.0
14585,"Thornton, CO",2014,39.8562343,-104.984054,1,7.300442406809853,136978.0
14586,"Thornton, CO",2016,39.8526338,-104.9823125,1,7.300442406809853,136978.0
14587,"Thornton, CO",2017,39.86006629999999,-104.99662959999999,1,7.300442406809853,136978.0
14588,"Thornton, CO",2020,39.88705529999999,-104.9777688,1,7.300442406809853,136978.0
14589,"Thornton, IL",2013,41.5695847,-87.6145929,1,408.4967320261438,2448.0
14590,"Thornwood, NY",2010,41.1272625,-73.77939429999999,1,252.78058645096058,3956.0
14591,"Thousand Oaks, CA",2000,34.156594399999996,-118.832224,1,4.571867470705759,218729.0
14592,"Thousand Oaks, CA",2001,34.2081679,-118.86332340000001,1,4.571867470705759,218729.0
14593,"Thousand Oaks, CA",2003,34.21698524999999,-118.853922,2,9.143734941411518,218729.0
14594,"Thousand Oaks, CA",2006,34.176315,-118.845,1,4.571867470705759,218729.0
14595,"Thousand Oaks, CA",2018,34.171808299999995,-118.8318652,1,4.571867470705759,218729.0
14596,"Thousand Palms, CA",2003,33.816576,-116.346476,1,135.94344752582924,7356.0
14597,"Thousand Palms, CA",2005,33.8162926,-116.36272294999999,2,271.8868950516585,7356.0
14598,"Three Mile Bay, NY",2007,44.076167,-76.16051,3,14084.507042253521,213.0
14599,"Three Rivers, MI",2009,41.984582700000004,-85.6157912,2,187.72292096865027,10654.0
14600,"Three Rivers, MI",2010,41.942501899999996,-85.65150059999999,1,93.86146048432514,10654.0
14601,"Three Rivers, TX",2013,28.473616600000003,-98.1748085,1,514.668039114771,1943.0
14602,"Three Way, TN",2014,35.76694620000001,-88.8447352,1,597.0149253731344,1675.0
14603,"Thurmont, MD",2019,39.631058700000004,-77.4118273,1,135.4462955438169,7383.0
14604,"Tice, FL",2009,26.676856800000003,-81.8117446,1,209.90764063811923,4764.0
14605,"Tickfaw, LA",2016,30.5267386,-90.55111,1,1297.0168612191958,771.0
14606,"Tieton, WA",2017,46.702039,-120.7418113,1,772.7975270479134,1294.0
14607,"Tiffin, OH",2009,41.1159136,-83.1725951,1,52.38070294903358,19091.0
14608,"Tiffin, OH",2017,41.090753899999996,-83.17295809999999,1,52.38070294903358,19091.0
14609,"Tifton, GA",2013,31.4039048,-83.5178636,1,41.12856790326561,24314.0
14610,"Tifton, GA",2017,31.443260700000003,-83.51877900000001,1,41.12856790326561,24314.0
14611,"Tifton, GA",2019,31.4180585,-83.5626906,1,41.12856790326561,24314.0
14612,"Tijeras, NM",2008,35.085079,-106.380959,1,1808.3182640144664,553.0
14613,"Tillmans Corner, AL",2019,30.575443699999997,-88.19013829999999,1,55.09641873278237,18150.0
14614,"Timberville, VA",2019,38.64861435,-78.78110175,2,756.1436672967865,2645.0
14615,"Timpson, TX",2009,31.9153093,-94.3970414,1,874.8906386701663,1143.0
14616,"Tiro, OH",2018,40.940634,-82.780912,1,3759.398496240601,266.0
14617,"Tishomingo, OK",2000,34.2357631,-96.68071155,2,650.6180871828237,3074.0
14618,"Tishomingo, OK",2003,34.235583899999995,-96.6765338,1,325.30904359141186,3074.0
14619,"Tishomingo, OK",2018,34.2500571,-96.688594,1,325.30904359141186,3074.0
14620,"Titusville, FL",2004,28.593582399999995,-80.82046170000001,1,17.392211767570483,57497.0
14621,"Titusville, FL",2013,28.5559576,-80.79794770000001,1,17.392211767570483,57497.0
14622,"Titusville, FL",2016,28.585739,-80.8188078,1,17.392211767570483,57497.0
14623,"Titusville, FL",2019,28.5560093,-80.8077212,1,17.392211767570483,57497.0
14624,"Toccoa, GA",2001,34.573708200000006,-83.3160858,1,93.92317084624777,10647.0
14625,"Toccoa, GA",2009,34.5799555,-83.33318100000001,1,93.92317084624777,10647.0
14626,"Toledo, OH",2000,41.66104,-83.531252,1,2.0463623862222513,488672.0
14627,"Toledo, OH",2001,41.6621357,-83.5549853,2,4.092724772444503,488672.0
14628,"Toledo, OH",2002,41.65086876666666,-83.5905697,3,6.139087158666754,488672.0
14629,"Toledo, OH",2003,41.686855,-83.526848,1,2.0463623862222513,488672.0
14630,"Toledo, OH",2004,41.640193966666665,-83.53415606666667,3,6.139087158666754,488672.0
14631,"Toledo, OH",2005,41.6590311,-83.5587448,1,2.0463623862222513,488672.0
14632,"Toledo, OH",2007,41.6120105,-83.594352,1,2.0463623862222513,488672.0
14633,"Toledo, OH",2008,41.673684949999995,-83.550975,2,4.092724772444503,488672.0
14634,"Toledo, OH",2009,41.676545880000006,-83.54907286,5,10.231811931111256,488672.0
14635,"Toledo, OH",2010,41.6603489,-83.487414,1,2.0463623862222513,488672.0
14636,"Toledo, OH",2011,41.67920955,-83.547191325,4,8.185449544889005,488672.0
14637,"Toledo, OH",2012,41.664460999999996,-83.52478,1,2.0463623862222513,488672.0
14638,"Toledo, OH",2013,41.6695571,-83.5349978,1,2.0463623862222513,488672.0
14639,"Toledo, OH",2014,41.663613399999996,-83.5559946,1,2.0463623862222513,488672.0
14640,"Toledo, OH",2015,41.6323412,-83.5131659,1,2.0463623862222513,488672.0
14641,"Toledo, OH",2016,41.721181,-83.647735,1,2.0463623862222513,488672.0
14642,"Toledo, OH",2017,41.70217679999999,-83.53189699999999,2,4.092724772444503,488672.0
14643,"Toledo, OH",2018,41.660375175,-83.570304925,4,8.185449544889005,488672.0
14644,"Toledo, OH",2019,41.620197999999995,-83.663291,1,2.0463623862222513,488672.0
14645,"Toledo, OH",2020,41.67340994999999,-83.5865992,2,4.092724772444503,488672.0
14646,"Tolleson, AZ",2019,33.450387,-112.2551949,1,138.79250520471896,7205.0
14647,"Tomah, WI",2004,43.9836505,-90.5027974,1,107.81671159029649,9275.0
14648,"Tomah, WI",2005,44.000792499999996,-90.5042619,1,107.81671159029649,9275.0
14649,"Tomah, WI",2011,43.9805142,-90.5030939,1,107.81671159029649,9275.0
14650,"Tomahawk, WI",2005,45.4744038,-89.6924548,1,365.36353671903544,2737.0
14651,"Tomball, TX",2000,30.0803158,-95.7362156,1,85.41898009737763,11707.0
14652,"Tomball, TX",2003,29.939111199999996,-95.51975809999999,1,85.41898009737763,11707.0
14653,"Tomball, TX",2015,30.0305803,-95.6169794,1,85.41898009737763,11707.0
14654,"Tombstone, AZ",2012,31.7279173,-110.04515659999998,1,771.6049382716049,1296.0
14655,"Tome, NM",2020,34.7482855,-106.7163287,1,402.5764895330113,2484.0
14656,"Tompkinsville, KY",2002,36.6378976,-85.71484190000001,1,439.1743522178305,2277.0
14657,"Tonalea, AZ",2014,36.3145122,-110.95547430000002,5,14925.373134328358,335.0
14658,"Tonalea, AZ",2019,36.324063,-110.958276,1,2985.0746268656717,335.0
14659,"Tonasket, WA",2015,48.4618195,-119.00121709999999,1,888.0994671403198,1126.0
14660,"Tonawanda, NY",2020,42.9809823,-78.8853663,2,134.19216317767044,14904.0
14661,"Tonopah, AZ",2012,33.46461,-113.135799,1,15384.615384615385,65.0
14662,"Tonopah, AZ",2017,33.4969868,-112.93596140000001,2,30769.23076923077,65.0
14663,"Tooele, UT",2009,40.7230314,-112.22603400000001,1,29.386699579770195,34029.0
14664,"Tooele, UT",2017,40.61955089999999,-112.27762770000001,2,58.77339915954039,34029.0
14665,"Topanga, CA",2013,34.143744500000004,-118.6141709,1,129.78585334198573,7705.0
14666,"Topeka, KS",2000,38.9968865,-95.68625990000001,1,6.713211600429646,148960.0
14667,"Topeka, KS",2002,39.053877275,-95.699955875,4,26.852846401718583,148960.0
14668,"Topeka, KS",2005,39.052746500000005,-95.6914343,1,6.713211600429646,148960.0
14669,"Topeka, KS",2006,39.018621499999995,-95.7157274,2,13.426423200859292,148960.0
14670,"Topeka, KS",2007,39.0040415,-95.7130065,2,13.426423200859292,148960.0
14671,"Topeka, KS",2008,39.0953468,-95.69263459999999,1,6.713211600429646,148960.0
14672,"Topeka, KS",2009,39.072272600000005,-95.6707348,1,6.713211600429646,148960.0
14673,"Topeka, KS",2011,39.032152733333334,-95.691985,3,20.139634801288935,148960.0
14674,"Topeka, KS",2012,39.04793073333334,-95.71265983333335,3,20.139634801288935,148960.0
14675,"Topeka, KS",2013,39.0595562,-95.7019801,1,6.713211600429646,148960.0
14676,"Topeka, KS",2014,39.0558017,-95.6889698,1,6.713211600429646,148960.0
14677,"Topeka, KS",2015,39.01089326666666,-95.70949073333334,3,20.139634801288935,148960.0
14678,"Topeka, KS",2016,39.041557624999996,-95.693333575,4,26.852846401718583,148960.0
14679,"Topeka, KS",2017,39.04799223333333,-95.69041723333333,3,20.139634801288935,148960.0
14680,"Topeka, KS",2018,39.057447499999995,-95.6412015,2,13.426423200859292,148960.0
14681,"Topeka, KS",2019,39.037616,-95.730427,1,6.713211600429646,148960.0
14682,"Topeka, KS",2020,39.043730350000004,-95.6693043,2,13.426423200859292,148960.0
14683,"Topock, AZ",2017,34.7672549,-114.4997003,1,71428.57142857142,14.0
14684,"Toppenish, WA",2019,46.3824127,-120.3064804,1,69.24728204417977,14441.0
14685,"Toronto, IA",2005,41.9050213,-90.8640346,1,8333.333333333334,120.0
14686,"Torrance, CA",2003,33.82811685,-118.32027175,2,13.627877185570803,146758.0
14687,"Torrance, CA",2004,33.8583085,-118.3438862,1,6.8139385927854015,146758.0
14688,"Torrance, CA",2005,33.819475249999996,-118.30690330000002,2,13.627877185570803,146758.0
14689,"Torrance, CA",2007,33.81786383333333,-118.3191973,3,20.441815778356204,146758.0
14690,"Torrance, CA",2008,33.8365966,-118.3175863,2,13.627877185570803,146758.0
14691,"Torrance, CA",2011,33.824433400000004,-118.32789835,2,13.627877185570803,146758.0
14692,"Torrance, CA",2013,33.8346174,-118.3442997,1,6.8139385927854015,146758.0
14693,"Torrance, CA",2015,33.8299092,-118.2947193,1,6.8139385927854015,146758.0
14694,"Torrance, CA",2017,33.82824825,-118.3444935,2,13.627877185570803,146758.0
14695,"Torrance, CA",2018,33.83673613333334,-118.3381167,3,20.441815778356204,146758.0
14696,"Torrington, CT",2012,41.8070481,-73.11058129999999,1,24.640859473178423,40583.0
14697,"Torrington, WY",2004,42.0624646,-104.1843942,1,135.81420616596498,7363.0
14698,"Totowa, NJ",2007,40.9044971,-74.2134499,1,92.44707405010631,10817.0
14699,"Towanda, IL",2000,40.5736639,-88.90134880000001,1,2145.922746781116,466.0
14700,"Towaoc, CO",2011,37.204438700000004,-108.72954150000001,1,975.609756097561,1025.0
14701,"Town Creek, AL",2000,34.588866700000004,-87.42439250000001,1,951.4747859181732,1051.0
14702,"Town and Country, WA",2020,47.7215473,-117.42345220000001,1,199.9600079984003,5001.0
14703,"Towson, MD",2010,39.4122506,-76.6020882,1,17.01664227614607,58766.0
14704,"Tracy City, TN",2014,35.2557521,-85.7346851,1,713.2667617689016,1402.0
14705,"Tracy City, TN",2017,35.314023,-85.705348,1,713.2667617689016,1402.0
14706,"Tracy, CA",2007,37.7504195,-121.39826599999999,1,10.41862015794628,95982.0
14707,"Tracy, CA",2020,37.763195,-121.43791100000001,4,41.67448063178512,95982.0
14708,"Tracy, MO",2012,39.3764412,-94.79381409999999,2,8403.361344537814,238.0
14709,"Traer, IA",2011,42.1741739,-92.581864,3,1843.8844499078057,1627.0
14710,"Trainer, PA",2011,39.824373,-75.40809200000001,1,542.0054200542005,1845.0
14711,"Travelers Rest, SC",2010,34.967532899999995,-82.4435474,1,195.77133907595928,5108.0
14712,"Travelers Rest, SC",2013,35.007395,-82.46091190000001,1,195.77133907595928,5108.0
14713,"Travelers Rest, SC",2014,34.9838838,-82.4378177,1,195.77133907595928,5108.0
14714,"Traver, CA",2003,37.443426099999996,-120.789523,1,1199.0407673860911,834.0
14715,"Traverse City, MI",2003,44.65350720000001,-85.6707536,1,20.077902260771793,49806.0
14716,"Traverse City, MI",2012,44.7578637,-85.6055303,1,20.077902260771793,49806.0
14717,"Traverse City, MI",2018,44.6855542,-85.6730233,1,20.077902260771793,49806.0
14718,"Traverse City, MI",2019,44.738270799999995,-85.6535026,1,20.077902260771793,49806.0
14719,"Treasure Island, FL",2012,27.7737267,-82.77424350000001,1,144.13375612568464,6938.0
14720,"Treasure Island, FL",2020,27.7710705,-82.7680165,1,144.13375612568464,6938.0
14721,"Trent Woods, NC",2014,35.075228,-77.093744,1,245.2783909737552,4077.0
14722,"Trent, TX",2010,32.495889500000004,-100.1528916,1,2941.176470588235,340.0
14723,"Trenton, FL",2018,29.613075,-82.80683499999999,1,350.754121360926,2851.0
14724,"Trenton, MI",2012,42.144232,-83.186453,1,54.779512462339085,18255.0
14725,"Trenton, MI",2015,42.1412234,-83.21592009999999,1,54.779512462339085,18255.0
14726,"Trenton, NJ",2001,40.22293333333333,-74.741045,3,10.10546739470945,296869.0
14727,"Trenton, NJ",2002,40.213873,-74.741343,1,3.368489131569817,296869.0
14728,"Trenton, NJ",2004,40.204063,-74.744486,1,3.368489131569817,296869.0
14729,"Trenton, NJ",2005,40.20831889999999,-74.7386418,1,3.368489131569817,296869.0
14730,"Trenton, NJ",2008,40.233385600000005,-74.7768963,2,6.736978263139634,296869.0
14731,"Trenton, NJ",2009,40.233557700000006,-74.7790387,1,3.368489131569817,296869.0
14732,"Trenton, NJ",2011,40.22795443333333,-74.76326540000001,3,10.10546739470945,296869.0
14733,"Trenton, NJ",2013,40.2127113,-74.74039404999999,2,6.736978263139634,296869.0
14734,"Trenton, NJ",2014,40.229201,-74.769328,1,3.368489131569817,296869.0
14735,"Trenton, NJ",2015,40.2261284,-74.771404,1,3.368489131569817,296869.0
14736,"Trenton, NJ",2016,40.2334597,-74.76580770000001,1,3.368489131569817,296869.0
14737,"Trenton, NJ",2017,40.209726,-74.7594865,1,3.368489131569817,296869.0
14738,"Trenton, NJ",2018,40.21058920000001,-74.7525114,1,3.368489131569817,296869.0
14739,"Trenton, NJ",2019,40.233587,-74.745926,1,3.368489131569817,296869.0
14740,"Trenton, NJ",2020,40.2166342,-74.74120500000001,1,3.368489131569817,296869.0
14741,"Trenton, OH",2018,39.486120299999996,-84.4517682,1,77.44733581164807,12912.0
14742,"Trenton, TN",2000,35.9806239,-88.94145379999999,1,271.8868950516585,3678.0
14743,"Trenton, TN",2015,35.957223,-88.874002,1,271.8868950516585,3678.0
14744,"Trilby, FL",2002,28.462498600000004,-82.19480759999999,1,2604.1666666666665,384.0
14745,"Trimble, TN",2002,36.2033955,-89.19146500000001,1,1620.7455429497568,617.0
14746,"Trinidad, CO",2015,37.174737799999996,-104.4912512,1,122.72950417280315,8148.0
14747,"Trinidad, CO",2017,37.1234734,-104.7636197,1,122.72950417280315,8148.0
14748,"Trinidad, CO",2018,37.1627662,-104.51052370000001,1,122.72950417280315,8148.0
14749,"Trinidad, CO",2019,37.166255,-104.511517,1,122.72950417280315,8148.0
14750,"Trinity, AL",2010,34.5851201,-87.078035,2,927.643784786642,2156.0
14751,"Trinity, NC",2009,35.8789275,-80.00305959999999,1,150.87507543753773,6628.0
14752,"Trinity, NC",2019,35.864130200000005,-79.93166550000001,1,150.87507543753773,6628.0
14753,"Trinity, TX",2010,31.0543081,-95.23461879999999,1,294.1176470588235,3400.0
14754,"Trona, CA",2016,35.7881742,-117.36256540000001,1,20408.16326530612,49.0
14755,"Trotwood, OH",2014,39.818667600000005,-84.288053,1,41.007135241532026,24386.0
14756,"Trotwood, OH",2019,39.797659499999995,-84.2805551,3,123.02140572459608,24386.0
14757,"Troutdale, VA",2015,36.684425,-81.30011280000001,1,5988.023952095808,167.0
14758,"Troutman, NC",2003,35.7012691,-80.8877804,7,2611.9402985074626,2680.0
14759,"Troutman, NC",2013,35.7053964,-80.891778,1,373.13432835820896,2680.0
14760,"Troy, AL",2008,31.7108728,-85.8967012,1,59.5876534382076,16782.0
